Michael Steinhardt,USA,"Steinhardt, Fine, Berkowitz & Co",founder,male
Miriam Blocher,CHE,EMS-Chemie,relation,female
Mohammed Ibrahim,GBR,Celtel,founder,male
Niklas Herlin,FIN,Kone Corporation,relation,male
Nikolai Sarkisov,RUS,RESO-Garantiya,owner,male
Nobutada Saji,JPN,Suntory,relation,male
Park Hyeon-Joo,KOR,Mirae Asset,founder,male
PNC Menon,OMN,Sobha Developers,founder,male
Que Wenbin,CHN,Duyiwei Biological Pharmaceutical,owner,male
Radik Shaimiev,RUS,TAIF Group,owner,male
Ray Irani,USA,Occidental Petroleum,former CEO,male
Robert Citrone,USA,Discovery Capital Management,founder,male
Robert Ell,AUS,Leda Holdings,founder,male
Robert Piccinini,USA,Save Mart,relation,male
Rustem Sulteev,RUS,RESO-Garantiya,founder,male
Sergei Kislov,RUS,Yug Rusi,founder,male
Sergei Sarkisov,RUS,RESO-Garantiya,owner,male
Shen Wenrong,CHN,Shagang Group,chairman,male
Solomon Lew,AUS,Premier Investments,chairman,male
Stewart Horejsi,USA,Berkshire Hathaway,investor,male
Sudhir Ruparelia,UGA,Ruparelia Group,founder,male
Thomas Straumann,CHE,Straumann Group,relation,male
Timothy Boyle,USA,Columbia Sportswear,relation,male
Vito Rodriguez Rodriguez,PER,Jose Rodriguez Banda,founder,male
Yan Zhi,CHN,Zall Development of Wuhan,founder,male
Yusuf Hamied,IND,Cipla,relation,male
Zhang Guiping,CHN,Suning Universal,chairman,male
Alan Rydge,AUS,AHL,relation,male
Chen Miaolin,CHN,New Century Group,founder,male
Chen Zemin,CHN,Sanquan Food,founder,male
Cheung Yan,CHN,Nine Dragons Paper,founder,female
Christopher Hohn,GBR,Children's Investment Fund,founder,male
Deniz Sahenk,TUR,Dogus Holding,relation,female
Douglas Perkins,USA,Specsavers,founder,male
Giancarlo Franceso Civita,BRA,Grupo Abril,relation,male
Hubert Palfinger,AUT,Palfinger AG,relation,male
Jose Ermirio de Moraes Neto,BRA,Votorantim Group,relation,male
Jose Roberto Ermirio de Moraes,BRA,Votorantim Group,relation,male
K Dinesh,IND,Infosys,founder,male
K. Rai Sahi,CAN,Morgaurd,chairman and ceo,male
Kim Taek-Jin,KOR,NCSOFT,founder,male
Liu Gexin,CHN,Sichuan Kelun Pharmaceutical,founder,male
Liu Ming Chung,BRA,Nine Dragons Paper,founder,male
Mary Perkins,USA,Specsavers,founder,female
Neide Helena de Moraes,BRA,Votorantim Group,relation,female
Roberta Anamaria Civita,BRA,Grupo Abril,relation,female
Ryoichi Jinnai,JPN,Promise Consumer Finance,founder,male
Sheryl Sandberg,USA,Facebook,COO,female
Sun Hongbin,USA,Sunac China Holdings,founder,male
Victor Civita Neto,BRA,Grupo Abril,relation,male
Vikram Lal,IND,Eicher Motors,relation,male
Wang Laichun,CHN,Luxshare Precision Industry,chairwomen,female
Wang Laisheng,CHN,Luxshare Precision Industry,owner,male
Yao Wenbin,CHN,Ourpalm,founder,male
Zadik Bino,ISR,Paz oil company,owner,male
Alberto Alcocer,ESP,Construcciones y Contratas,owner,male
Alexander Vik,NOR,Scandinavia Fund,investor,male
An Kang,CHN,Hualan Biological Engineering,founder,male
Andrea Reimann-Ciardelli,USA,Benckiser,relation,female
Andrew Gotianun,PHL,Filinvest Development Corporation,founder,male
Angela Bennett,AUS,Wright Prospecting,relation,female
Anne Beaufour,FRA,Ipsen,relation,female
B.R. Shetty,IND,New Medical Centre,founder,male
Bent Jensen,DEN,Linak,relation,male
Boris Mints,RUS,O1 Properties,owner,male
Brian Higgins,USA,King Street Capital Management,founder,male
C. James Koch,USA,Boston Beer Company,founder,male
Carlos Martins,BRA,Wizard language Schools,founder,male
Chang Pyung-Soon,KOR,Kyowon Co,founder,male
Christopher Burch,USA,Tory Burch LLC,founder,male
Dariusz Milek,POL,Milek (now CCC),founder,male
Ding Shijia,CHN,Anta Sports,deputy chairman,male
Ding Shizhong,CHN,China SCE Property Holdings Limited,director,male
Dmitry Korzhev,RUS,Mega-Auto,founder,male
Dmitry Troitsky,RUS,Mega-Auto,founder,male
Elena Baturina,RUS,Inteco,founder,female
Enrique Banuelos,ESP,ASTROC,founder,male
Feng Hailiang,CHN,Hailiang Group,founder,male
Fred Chang,USA,Newegg.com,founder,male
Fu Kwan,CHN,Macrolink Group,chairman,male
Graham Kirkham,GBR,DFS,founder,male
Harindarpal Banga,IND,Noble Group,Vice Chairman,male
Henri Beaufour,FRA,Ipsen,relation,male
Horst Julius Pudwill,DEU,Techtronic Industries,founder,male
Huo Qinghua,CHN,China Kingho,chairman,male
Ina Chan,HKG,Sociedade de Turismo e Divers?es de Macau,relation,female
Jeanine Dick,FRA,Virbac,relation,female
Jim Thompson,USA,Crown Worldwide Group,founder,male
Jitendra Virwani,IND,Embassy Property Developments,founder,male
John Morgridge,USA,Cisco Systems,ceo,male
John Van Lieshout,AUS,,founder,male
Jorge Rodriguez Rodriguez,PER,Jose Rodriguez Banda,founder,male
Kenneth Tuchman,USA,TeleTech,founder,male
Lam Fong Ngo,MAC,Macau Legend,Vice Chairman,female
Leon Charney,USA,One Times Square,investor,male
Leonard Schleifer,USA,Regeneron Pharmaceuicals,founder,male
Li Denghai,CHN,Shandong Denghai Seeds,founder,male
Li Shuirong,CHN,Rongsheng Petrochemical,chairman,male
Lim Hariyanto Wijaya Sarwono,IDN,Bumitama Agri,founder,male
Lin Ming-Hsiung,Taiwan,Pxmart,owner,male
Liu Xiaomeng,CHN,Suning Group,investor,female
Michael Kors,USA,Michael Kors,founder,male
Michael Lynch,GBR,Autonomy Corporation,founder,male
Mikhail Abyzov,RUS,E4 Group,Chairman,male
Monika Schoeller,DEU,Verlagsgruppe Holtzbrinck,relation,female
Morris Kahn,ISR,Amdocs,investor,male
Murat Vargi,TUR,Turkcell,founder,male
Nerijus Numavicius,LTU,VP Group,founder,male
O. Francis Biondi,USA,King Street Capital Management,founder,male
Pavel Tykac,CZE,Motoinvest,investor,male
Philip Falcone,USA,Harbinger Capital,founder,male
Richard Chang,Taiwan,Advanced Semiconductor Engineering,founder,male
Robert Ingham,AUS,Inghams Enterprises,relation,male
Rostam Azizi,TZA,Vodacom Tanzania,investor,male
Ryan Kavanaugh,USA,Relativity Media,founder,male
Sara Blakely,USA,Spanx,founder,female
Seo Jung-Jin,KOR,Celltrion,founder,male
Sergei Petrov,RUS,Rolf Group,founder,male
Sergei Tsikalyuk,RUS,Military Insurance Company (VSK),founder,male
Serhiy Tihipko,UKR,PrivatBank,founder,male
Shoji Uehara,JPN,Taisho Pharmaceutical,relation,male
Stefan von Holtzbrinck,DEU,Verlagsgruppe Holtzbrinck,relation,male
T.S. Kalyanaraman,IND,Kalyan Jewellers,founder,male
Thomas Bailey,USA,Janus Capital Group,founder,male
Thomas Kaplan,USA,Apex Silver Mines,founder,male
Tory Burch,USA,Tory Burch LLC,founder,female
Vivek Chaand Sehgal,AUS,Samvardhana Motherson Group,founder,male
Wang Jianfeng,CHN,Ningo Joyson Electric,founder,male
Wang Muqing,CHN,China ZhengTong Auto Services,founder,male
Wang Yong,CHN,Xiwang Group,founder,male
"William Moncrief, Jr.",USA,Moncrief Oil,relation,male
Wu Chung-Yi,Taiwan,Tingyi,investor,male
Wu Xiong,CHN,Biostime International Holdings,owner,male
Yang Keng,CHN,Blue Ray Corp,chairman,male
Zdenek Bakala,CZE,Patria Finance,founder,male
Zhu Wenchen,CHN,Furen Pharmaceutical Group,chairman,male
