2298,Mohannad Al-Kharafi,inherited,Financial,True,father
2299,Mubariz Gurbanoglu,founder non-finance,Traded Sectors,True,not inherited
2300,Mustafa Latif Topbas,executive,Traded Sectors,True,not inherited
2301,Ni Zhaoxing,self-made finance,Financial,True,not inherited
2302,Nicholas Woodman,founder non-finance,New Sectors,True,not inherited
2303,Perenna Kei,inherited,Financial,True,father
2304,Peter Sperling,inherited,0,True,father
2305,Petro Poroshenko,privatized and resources,Traded Sectors,True,not inherited
2306,Reinold Geiger,executive,Traded Sectors,True,not inherited
2307,Rufino Vigil Gonzalez,privatized and resources,Resource Related,True,not inherited
2308,Samih Sawiris,inherited,Financial,True,father
2309,Shaul Shani,founder non-finance,New Sectors,True,not inherited
2310,Sidney Kimmel,founder non-finance,Non-Traded Sectors,True,not inherited
2311,Stephen Saad,founder non-finance,New Sectors,True,not inherited
2312,Sun Pingfan,executive,Traded Sectors,True,not inherited
2313,Surin Upatkoon,executive,Non-Traded Sectors,True,not inherited
2314,Thomas Sandell,self-made finance,Financial,True,not inherited
2315,Vadim Moshkovich,privatized and resources,Traded Sectors,True,not inherited
2316,Vladimir Gruzdev,self-made finance,Financial,True,not inherited
2317,Walter Frey,inherited,Non-Traded Sectors,True,father
2318,Wang Wenjing,founder non-finance,New Sectors,True,not inherited
2319,Werner Voigt,founder non-finance,Traded Sectors,True,not inherited
2320,Zelimkhan Mutsoev,executive,Traded Sectors,True,not inherited
2321,Kim Jung-Ju,founder non-finance,New Sectors,True,not inherited
2322,Allan Slaight,executive,Non-Traded Sectors,True,not inherited
2323,Anas Sefrioui,self-made finance,Financial,True,not inherited
2324,Ashwin Dani,inherited,Traded Sectors,True,father
2325,Bassam Alghanim,inherited,Financial,True,father
2326,Chen Lip Keong,privatized and resources,Financial,True,not inherited
2327,Chung Yong-Jin,inherited,Non-Traded Sectors,True,3rd generation
2328,"Daniel Harrison, III.",inherited,Resource Related,True,3rd generation
2329,David Harding,self-made finance,Financial,True,not inherited
2330,Huang Yi,founder non-finance,Non-Traded Sectors,True,not inherited
2331,Hubert d'Ornano,founder non-finance,Traded Sectors,True,not inherited
2332,Konstantin Grigorishin,privatized and resources,Resource Related,True,not inherited
2333,Kutayba Alghanim,inherited,Financial,True,father
2334,Seth Klarman,self-made finance,Financial,True,not inherited
2335,Soichiro Fukutake,inherited,0,True,father
2336,Wei Shaojun,self-made finance,Financial,True,not inherited
2337,Yusaku Maezawa,founder non-finance,New Sectors,True,not inherited
2338,Abdulsamad Rabiu,founder non-finance,Traded Sectors,True,not inherited
2339,Ahmet Nazif Zorlu,self-made finance,Financial,True,not inherited
2340,Alberto Bombassei,executive,Traded Sectors,True,not inherited
2341,Alberto Roemmers,inherited,New Sectors,True,father
2342,Alexander Putilov,privatized and resources,Resource Related,True,not inherited
2343,Andrei Filatov,self-made finance,Financial,True,not inherited
2344,Asok Kumar Hiranandani,inherited,Financial,True,father
2345,Ayman Hariri,inherited,Non-Traded Sectors,True,father
2346,Benedicta Chamberlain,inherited,Traded Sectors,True,spouse/widow
2347,Brian Roberts,inherited,Non-Traded Sectors,True,father
2348,Carol Jenkins Barnett,inherited,Non-Traded Sectors,True,father
2349,Cho Tak Wong,executive,Traded Sectors,True,not inherited
2350,Cho Yang-Rai,inherited,Traded Sectors,True,father
2351,Claude Dauphin,privatized and resources,Resource Related,True,not inherited
2352,Dan Snyder,founder non-finance,0,True,not inherited
2353,David Yakobashvili,privatized and resources,Resource Related,True,not inherited
2354,Denise York,inherited,0,True,father
2355,Donald Hall,inherited,Non-Traded Sectors,True,father
2356,Dorothea Steinbruch,inherited,Resource Related,True,spouse/widow
2357,Douglas Hsu,inherited,Financial,True,father
2358,Drew Houston,founder non-finance,New Sectors,True,not inherited
2359,Edwin Soeryadjaya,inherited,Resource Related,True,father
2360,Fahd Hariri,inherited,Non-Traded Sectors,True,father
2361,Gabe Newell,founder non-finance,Traded Sectors,True,not inherited
2362,Gerry Harvey,founder non-finance,Non-Traded Sectors,True,not inherited
2363,Gilles Martin,founder non-finance,New Sectors,True,not inherited
2364,Guilherme Peirao Leal,executive,Traded Sectors,True,not inherited
2365,Hary Tanoesoedibjo,founder non-finance,Non-Traded Sectors,True,not inherited
2366,Huang Wen Tsai,self-made finance,Financial,True,not inherited
2367,Ioan Niculae,privatized and resources,Traded Sectors,True,not inherited
2368,Jacky Xu,founder non-finance,Traded Sectors,True,not inherited
2369,Jacques Merceron-Vicat,inherited,Non-Traded Sectors,True,3rd generation
2370,James Ratcliffe,founder non-finance,Traded Sectors,True,not inherited
2371,Jeff Rothschild,executive,New Sectors,True,not inherited
2372,Koh Wee Meng,self-made finance,Financial,True,not inherited
2373,Konstantin Nikolaev,self-made finance,Financial,True,not inherited
2374,Kostyantin Zhevago,privatized and resources,Resource Related,True,not inherited
2375,Lang Walker,self-made finance,Financial,True,not inherited
2376,Len Buckeridge,founder non-finance,Non-Traded Sectors,True,not inherited
2377,Leonid Simanovsky,self-made finance,Financial,True,not inherited
2378,Li Li,founder non-finance,New Sectors,True,not inherited
2379,Lia Maria Aguiar,inherited,Financial,True,father
2380,Liu Xuejing,privatized and resources,Resource Related,True,not inherited
2381,Maria Ines de Lafuente Lacroze,inherited,Non-Traded Sectors,True,father
2382,Mark Dixon,self-made finance,Financial,True,not inherited
2383,Michael Krasny,founder non-finance,Non-Traded Sectors,True,not inherited
2384,Mofatraj Munot,self-made finance,Financial,True,not inherited
2385,Mohammed Al Barwani,privatized and resources,Resource Related,True,not inherited
2386,Mokhzani Mahathir,privatized and resources,Resource Related,True,not inherited
2387,Mori Arkin,executive,New Sectors,True,not inherited
2388,Nan Cunhui,executive,New Sectors,True,not inherited
2389,Nikita Mishin,self-made finance,Financial,True,not inherited
2390,Nikolai Maximov,self-made finance,Financial,True,not inherited
2391,Nirav Modi,founder non-finance,Traded Sectors,True,not inherited
2392,Rakesh Jhunjhunwala,self-made finance,Financial,True,not inherited
2393,Ron Sim,founder non-finance,Non-Traded Sectors,True,not inherited
2394,Ronald Joyce,founder non-finance,Non-Traded Sectors,True,not inherited
2395,Rubens Menin Teixeira de Souza,founder non-finance,Non-Traded Sectors,True,not inherited
2396,Steve Case,executive,New Sectors,True,not inherited
2397,Suat Gunsel,self-made finance,Financial,True,not inherited
2398,Tian Ming,executive,Traded Sectors,True,not inherited
2399,Tu Jianhua,executive,Traded Sectors,True,not inherited
2400,Vincent McMahon,inherited,0,True,father
2401,William Macaulay,privatized and resources,Resource Related,True,not inherited
2402,Wong Man Li,founder non-finance,Traded Sectors,True,not inherited
2403,Xiu Li Hawken,self-made finance,Financial,True,not inherited
2404,Yu Minhong,founder non-finance,0,True,not inherited
2405,Zhang Zhongneng,privatized and resources,Resource Related,True,not inherited
2406,Zhong Sheng Jian,self-made finance,Financial,True,not inherited
2407,Ziyaudin Magomedov,privatized and resources,Resource Related,True,not inherited
2408,Alexei Bogachev,executive,Non-Traded Sectors,True,not inherited
2409,Alexei Semin,self-made finance,Financial,True,not inherited
2410,Alfredo Egydio Arruda Villela Filho,inherited,Financial,True,father
2411,Andrei Kuzyaev,privatized and resources,Non-Traded Sectors,True,not inherited
2412,Brij Bhushan Singal,privatized and resources,Resource Related,True,not inherited
2413,Daisy Igel,inherited,Resource Related,True,father
2414,Danny Tan Chee Sing,self-made finance,Financial,True,not inherited
2415,Eduardo Hochschild,inherited,Resource Related,True,3rd generation
2416,Fernando Roig,inherited,Non-Traded Sectors,True,father
2417,Jacob Stolt-Nielsen,founder non-finance,Traded Sectors,True,not inherited
2418,Jane Lauder,inherited,Traded Sectors,True,3rd generation
2419,John Edson,founder non-finance,Traded Sectors,True,not inherited
2420,Lee Hae-Jin,founder non-finance,New Sectors,True,not inherited
2421,Lee Seo-Hyun,inherited,New Sectors,True,3rd generation
2422,Liu Zhenguo,executive,0,True,not inherited
2423,Ma Xingtian,founder non-finance,New Sectors,True,not inherited
2424,Max Turnauer,inherited,Traded Sectors,True,father
2425,Megdet Rahimkulov,privatized and resources,Financial,True,not inherited
2426,Miao Shouliang,self-made finance,Financial,True,not inherited
2427,Mitchell Jacobson,inherited,Traded Sectors,True,father
2428,Qi Xiangdong,founder non-finance,New Sectors,True,not inherited
2429,Thongma Vijitpongpun,self-made finance,Financial,True,not inherited
2430,Ye Cheng,self-made finance,Financial,True,not inherited
2431,Aerin Lauder Zinterhofer,inherited,Traded Sectors,True,3rd generation
2432,Ahmet Calik,privatized and resources,Resource Related,True,not inherited
2433,Airat Shaimiev,privatized and resources,Resource Related,True,not inherited
2434,Albert Shigaboutdinov,privatized and resources,Resource Related,True,not inherited
2435,Albert Yeung,self-made finance,Financial,True,not inherited
2436,Alexander Rovt,executive,Traded Sectors,True,not inherited
2437,Alexander Spanos,self-made finance,Financial,True,not inherited
2438,Alfred Mann,founder non-finance,New Sectors,True,not inherited
2439,Aloke Lohia,founder non-finance,Traded Sectors,True,not inherited
2440,Ana Lucia de Mattos Barretto Villela,inherited,Financial,True,father
2441,Anatoly Sedykh,privatized and resources,Resource Related,True,not inherited
2442,Andrei Rappoport,self-made finance,Financial,True,not inherited
2443,Aydin Dogan,founder non-finance,Non-Traded Sectors,True,not inherited
2444,Binod Chaudhary,self-made finance,Financial,True,not inherited
2445,Charles Brandes,self-made finance,Financial,True,not inherited
2446,Charles Munger,executive,Traded Sectors,True,not inherited
2447,Choo Chong Ngen,self-made finance,Financial,True,not inherited
2448,Daniel Hirschfeld,executive,0,True,not inherited
2449,Darwin Deason,founder non-finance,Non-Traded Sectors,True,not inherited
2450,Edir Macedo,executive,Non-Traded Sectors,True,not inherited
2451,Evgeny (Eugene) Shvidler,privatized and resources,Resource Related,True,not inherited
2452,Fang Wei,privatized and resources,Traded Sectors,True,not inherited
2453,Goh Peng Ooi,founder non-finance,New Sectors,True,not inherited
2454,Gordon Wu,self-made finance,Financial,True,not inherited
2455,Hajime Satomi,founder non-finance,Non-Traded Sectors,True,not inherited
2456,Harjo Sutanto,founder non-finance,Traded Sectors,True,not inherited
2457,Henry Engelhardt,self-made finance,Financial,True,not inherited
2458,Hu Kaijun,privatized and resources,New Sectors,True,not inherited
2459,Huang Zhenda,founder non-finance,Non-Traded Sectors,True,not inherited
2460,Ilkka Herlin,inherited,Traded Sectors,True,4th generation
2461,Ilona Herlin,inherited,Traded Sectors,True,4th generation
2462,Isaac Larian,founder non-finance,Traded Sectors,True,not inherited
2463,Jean Burelle,inherited,Traded Sectors,True,father
2464,Jiang Wei,executive,New Sectors,True,not inherited
2465,Jon Huntsman,founder non-finance,Traded Sectors,True,not inherited
2466,Jose Maria Aristrain,inherited,Resource Related,True,father
2467,Jose Mendes Nogueira,privatized and resources,Resource Related,True,not inherited
2468,Joseph Grendys,executive,Traded Sectors,True,not inherited
2469,Juan Fernando Belmont Anderson,founder non-finance,Traded Sectors,True,not inherited
2470,Ke Xiping,self-made finance,Financial,True,not inherited
2471,Koo Bon-Neung,inherited,New Sectors,True,father
2472,Lachhman Das Mittal,founder non-finance,Traded Sectors,True,not inherited
2473,Laurent Burelle,inherited,Traded Sectors,True,father
2474,Liu Zhenfeng,privatized and resources,Resource Related,True,not inherited
2475,Luo Fei,executive,Traded Sectors,True,not inherited
2476,Marcel Adams,self-made finance,Financial,True,not inherited
2477,Mark Pincus,founder non-finance,New Sectors,True,not inherited
2478,Michael Steinhardt,self-made finance,Financial,True,not inherited
2479,Miriam Blocher,inherited,Traded Sectors,True,father
2480,Mohammed Ibrahim,founder non-finance,Non-Traded Sectors,True,not inherited
2481,Niklas Herlin,inherited,Traded Sectors,True,4th generation
2482,Nikolai Sarkisov,self-made finance,Financial,True,not inherited
2483,Nobutada Saji,inherited,Traded Sectors,True,3rd generation
2484,Park Hyeon-Joo,self-made finance,Financial,True,not inherited
2485,PNC Menon,self-made finance,Financial,True,not inherited
2486,Que Wenbin,executive,New Sectors,True,not inherited
2487,Radik Shaimiev,privatized and resources,Resource Related,True,not inherited
2488,Ray Irani,privatized and resources,Resource Related,True,not inherited
2489,Robert Citrone,self-made finance,Financial,True,not inherited
2490,Robert Ell,self-made finance,Financial,True,not inherited
2491,Robert Piccinini,inherited,Non-Traded Sectors,True,father
2492,Rustem Sulteev,privatized and resources,Resource Related,True,not inherited
2493,Sergei Kislov,founder non-finance,Traded Sectors,True,not inherited
2494,Sergei Sarkisov,self-made finance,Financial,True,not inherited
2495,Shen Wenrong,privatized and resources,Resource Related,True,not inherited
2496,Solomon Lew,executive,Non-Traded Sectors,True,not inherited
2497,Stewart Horejsi,executive,Traded Sectors,True,not inherited
2498,Sudhir Ruparelia,self-made finance,Financial,True,not inherited
2499,Thomas Straumann,inherited,Traded Sectors,True,3rd generation
2500,Timothy Boyle,inherited,Traded Sectors,True,3rd generation
2501,Vito Rodriguez Rodriguez,founder non-finance,Traded Sectors,True,not inherited
2502,Yan Zhi,self-made finance,Financial,True,not inherited
2503,Yusuf Hamied,inherited,New Sectors,True,father
2504,Zhang Guiping,self-made finance,Financial,True,not inherited
2505,Alan Rydge,inherited,Non-Traded Sectors,True,father
2506,Chen Miaolin,self-made finance,Financial,True,not inherited
2507,Chen Zemin,founder non-finance,Traded Sectors,True,not inherited
2508,Cheung Yan,founder non-finance,Traded Sectors,True,not inherited
2509,Christopher Hohn,self-made finance,Financial,True,not inherited
2510,Deniz Sahenk,inherited,Financial,True,spouse/widow
2511,Douglas Perkins,founder non-finance,Non-Traded Sectors,True,not inherited
2512,Giancarlo Franceso Civita,inherited,Non-Traded Sectors,True,3rd generation
2513,Hubert Palfinger,executive,Traded Sectors,True,not inherited
2514,Jose Ermirio de Moraes Neto,inherited,Financial,True,father
2515,Jose Roberto Ermirio de Moraes,inherited,Financial,True,father
2516,K Dinesh,founder non-finance,New Sectors,True,not inherited
2517,K. Rai Sahi,self-made finance,Financial,True,not inherited
2518,Kim Taek-Jin,founder non-finance,New Sectors,True,not inherited
2519,Liu Gexin,founder non-finance,New Sectors,True,not inherited
2520,Liu Ming Chung,founder non-finance,Traded Sectors,True,not inherited
2521,Mary Perkins,founder non-finance,Non-Traded Sectors,True,not inherited
2522,Neide Helena de Moraes,inherited,Financial,True,father
2523,Roberta Anamaria Civita,inherited,Non-Traded Sectors,True,3rd generation
2524,Ryoichi Jinnai,self-made finance,Financial,True,not inherited
2525,Sheryl Sandberg,executive,New Sectors,True,not inherited
2526,Sun Hongbin,self-made finance,Financial,True,not inherited
2527,Victor Civita Neto,inherited,Non-Traded Sectors,True,3rd generation
2528,Vikram Lal,inherited,Traded Sectors,True,father
2529,Wang Laichun,executive,New Sectors,True,not inherited
2530,Wang Laisheng,executive,New Sectors,True,not inherited
2531,Yao Wenbin,founder non-finance,New Sectors,True,not inherited
2532,Zadik Bino,self-made finance,Financial,True,not inherited
2533,Alberto Alcocer,self-made finance,Financial,True,not inherited
2534,Alexander Vik,self-made finance,Financial,True,not inherited
2535,An Kang,founder non-finance,New Sectors,True,not inherited
2536,Andrea Reimann-Ciardelli,inherited,Traded Sectors,True,father
2537,Andrew Gotianun,self-made finance,Financial,True,not inherited
2538,Angela Bennett,inherited,Resource Related,True,father
2539,Anne Beaufour,inherited,New Sectors,True,3rd generation
2540,B.R. Shetty,founder non-finance,New Sectors,True,not inherited
2541,Bent Jensen,inherited,New Sectors,True,3rd generation
2542,Boris Mints,self-made finance,Financial,True,not inherited
2543,Brian Higgins,self-made finance,Financial,True,not inherited
2544,C. James Koch,founder non-finance,Traded Sectors,True,not inherited
2545,Carlos Martins,founder non-finance,0,True,not inherited
2546,Chang Pyung-Soon,founder non-finance,0,True,not inherited
2547,Christopher Burch,founder non-finance,Traded Sectors,True,not inherited
2548,Dariusz Milek,self-made finance,Financial,True,not inherited
2549,Ding Shijia,executive,Traded Sectors,True,not inherited
2550,Ding Shizhong,executive,Non-Traded Sectors,True,not inherited
2551,Dmitry Korzhev,founder non-finance,Non-Traded Sectors,True,not inherited
2552,Dmitry Troitsky,founder non-finance,Non-Traded Sectors,True,not inherited
2553,Elena Baturina,privatized and resources,Non-Traded Sectors,True,not inherited
2554,Enrique Banuelos,self-made finance,Financial,True,not inherited
2555,Feng Hailiang,founder non-finance,0,True,not inherited
2556,Fred Chang,founder non-finance,Non-Traded Sectors,True,not inherited
2557,Fu Kwan,self-made finance,Financial,True,not inherited
2558,Graham Kirkham,founder non-finance,Non-Traded Sectors,True,not inherited
2559,Harindarpal Banga,privatized and resources,Resource Related,True,not inherited
2560,Henri Beaufour,inherited,New Sectors,True,3rd generation
2561,Horst Julius Pudwill,founder non-finance,Traded Sectors,True,not inherited
2562,Huo Qinghua,privatized and resources,Resource Related,True,not inherited
2563,Ina Chan,inherited,Financial,True,spouse/widow
2564,Jeanine Dick,inherited,New Sectors,True,spouse/widow
2565,Jim Thompson,founder non-finance,0,True,not inherited
2566,Jitendra Virwani,self-made finance,Financial,True,not inherited
2567,John Morgridge,executive,New Sectors,True,not inherited
2568,John Van Lieshout,self-made finance,Financial,True,not inherited
2569,Jorge Rodriguez Rodriguez,founder non-finance,Traded Sectors,True,not inherited
2570,Kenneth Tuchman,founder non-finance,Non-Traded Sectors,True,not inherited
2571,Lam Fong Ngo,self-made finance,Financial,True,not inherited
2572,Leon Charney,self-made finance,Financial,True,not inherited
2573,Leonard Schleifer,founder non-finance,New Sectors,True,not inherited
2574,Li Denghai,founder non-finance,Traded Sectors,True,not inherited
2575,Li Shuirong,executive,Traded Sectors,True,not inherited
2576,Lim Hariyanto Wijaya Sarwono,privatized and resources,Resource Related,True,not inherited
2577,Lin Ming-Hsiung,privatized and resources,Non-Traded Sectors,True,not inherited
2578,Liu Xiaomeng,executive,Non-Traded Sectors,True,not inherited
2579,Michael Kors,founder non-finance,Non-Traded Sectors,True,not inherited
2580,Michael Lynch,founder non-finance,New Sectors,True,not inherited
2581,Mikhail Abyzov,privatized and resources,Resource Related,True,not inherited
2582,Monika Schoeller,inherited,Non-Traded Sectors,True,father
2583,Morris Kahn,executive,New Sectors,True,not inherited
2584,Murat Vargi,founder non-finance,Non-Traded Sectors,True,not inherited
2585,Nerijus Numavicius,founder non-finance,Non-Traded Sectors,True,not inherited
2586,O. Francis Biondi,self-made finance,Financial,True,not inherited
2587,Pavel Tykac,privatized and resources,Resource Related,True,not inherited
2588,Philip Falcone,self-made finance,Financial,True,not inherited
2589,Richard Chang,self-made finance,Financial,True,not inherited
2590,Robert Ingham,executive,Traded Sectors,True,not inherited
2591,Rostam Azizi,executive,Non-Traded Sectors,True,not inherited
2592,Ryan Kavanaugh,founder non-finance,Non-Traded Sectors,True,not inherited
2593,Sara Blakely,founder non-finance,Traded Sectors,True,not inherited
2594,Seo Jung-Jin,founder non-finance,New Sectors,True,not inherited
2595,Sergei Petrov,founder non-finance,Non-Traded Sectors,True,not inherited
2596,Sergei Tsikalyuk,self-made finance,Financial,True,not inherited
2597,Serhiy Tihipko,self-made finance,Financial,True,not inherited
2598,Shoji Uehara,inherited,New Sectors,True,father
2599,Stefan von Holtzbrinck,inherited,Non-Traded Sectors,True,father
2600,T.S. Kalyanaraman,founder non-finance,Traded Sectors,True,not inherited
2601,Thomas Bailey,self-made finance,Financial,True,not inherited
2602,Thomas Kaplan,self-made finance,Financial,True,not inherited
2603,Tory Burch,founder non-finance,Traded Sectors,True,not inherited
2604,Vivek Chaand Sehgal,founder non-finance,Traded Sectors,True,not inherited
2605,Wang Jianfeng,founder non-finance,Traded Sectors,True,not inherited
2606,Wang Muqing,founder non-finance,Non-Traded Sectors,True,not inherited
2607,Wang Yong,founder non-finance,Traded Sectors,True,not inherited
2608,"William Moncrief, Jr.",inherited,Resource Related,True,father
2609,Wu Chung-Yi,executive,Traded Sectors,True,not inherited
2610,Wu Xiong,executive,Traded Sectors,True,not inherited
2611,Yang Keng,self-made finance,Financial,True,not inherited
2612,Zdenek Bakala,privatized and resources,Resource Related,True,not inherited
2613,Zhu Wenchen,executive,New Sectors,True,not inherited
